g Hull
f 16.46717726097972
f 16.32724744963534
f 16.26461716907066
f 16.12238515605240
f 16.30018204141952
f 16.91064627829226
f 17.19110066994250
f 17.60215114580489
f 18.56585402120188
f 19.19677785204158
f 19.55187915351405
f 19.78497287087200
f 19.75687226925250
f 20.04066531091947
f 19.90289883859928
f 19.76712558837112
f 19.62047692265233
f 19.04310325311306
f 18.47852557720544
f 17.53894095235423
f 16.94692607980019
f 16.86015439047380
f 16.67352927335350
f 16.31300673812157
f 16.15981669536637
f 16.21461379548775
f 15.92165267855869
f 15.94440851206456
f 15.97131738674666
f 21.19398803245054
f 16.22623596796534
f 16.06421777344999
f 16.35792698057966
f 16.19104933545315
f 16.35582070032114
f 16.57033050874532
f 16.80892208015604
f 16.94712607945861
f 17.29189634966168
f 18.22636269187694
f 19.05873008653462
f 19.56291431174907
f 19.60269654462303
f 19.48674366046713
f 19.68510982954600
f 19.78408858521716
f 19.25496444948935
f 19.22075694364488
f 18.88800695256773
f 18.40082259701675
f 17.34569406508644
f 16.97041096510548
f 16.57299632026749
f 16.47609073940357
f 16.39311142703238
f 16.39699383987552
f 16.23144091161084
f 15.75016767409399
f 16.36216509172991
f 16.42081117007321
f 16.59794848756061
f 16.16128221540836
f 16.41026029188225
f 16.39059596537096
f 16.35176158906708
f 16.33567954508431
f 16.37942935843431
f 16.58224712576892
f 17.12490276275092
f 17.67380840181151
f 17.70598279104278
f 18.23040058946406
f 18.75941909611169
f 18.80520708489725
f 18.81237418543586
f 18.92779146134003
f 19.13487944763358
f 19.05683267441849
f 18.55752693591010
f 18.07966479197325
f 17.80175845226377
f 17.42203725380092
f 16.82901967861543
f 16.56204339351240
f 16.66513751186178
f 16.66914598730526
f 16.49809469667040
f 16.25147884054957
f 16.06519824842896
f 18.15347487815762
f 18.55505985638537
f 17.60777830791972
f 17.25841651465932
f 16.92389175437623
f 17.04026378104743
f 17.17169414498809
f 17.95297791562423
f 18.19848376490604
f 19.12745225555656
g Navigation Center Ceiling
f 29.66189877527410
f 34.02944852742970
f 36.48777751603139
f 33.32081097717751
f 31.59732141658752
f 35.99991363086914
f 40.41716279241090
f 42.51580191608112
f 39.84619757109576
f 36.03868063002380
f 39.02321066573132
f 44.26154464528822
f 47.66763542986698
f 44.62328198791651
f 38.71998369801364
f 40.12535946355469
f 46.66702704616425
f 49.54306647313082
f 46.07677010209294
f 40.13994931780731
f 38.42419906958127
f 46.76488583983914
f 49.16846722653545
f 45.50617932595958
f 39.55801636989926
f 36.38848994813091
f 44.38415786899645
f 46.20043356567150
f 44.27323260038365
f 37.44589878671422
f 35.89592413648925
f 40.86514585155347
f 42.42884125620066
f 38.43477778516248
f 35.20080151463884
f 32.21180483529925
f 33.95136427595364
f 35.65543162998276
f 35.71076620634094
f 31.35026294423106
g Navigation Center Windows
f 21.03633701782973
f 22.33036444940002
f 21.52275932211845
f 20.64451530912189
f 23.02335567514577
f 22.93610775751858
f 23.13297855718547
f 23.19134972158262
f 20.86172818154812
f 20.78675533189931
f 21.39637070301376
f 21.33476987812619
f 21.23738272635311
f 21.49254842523292
f 23.13968060506515
f 23.52584182742619
f 23.23924592226491
f 21.57736370768088
f 21.85661755334515
f 22.73046876081125
f 23.21874630145277
f 21.68748484076548
f 21.56458004625516
f 23.09051676090289
f 20.94757254934645
f 21.13444269077693
f 23.01424132798239
f 21.65218882363877
f 22.00585955297294
f 22.81317966599124
f 23.40970090047491
f 23.68416477405628
f 23.95414501229300
f 23.59309891818122
f 23.40605866579099
f 23.56385635000416
g Navigation Center Floor
f 25.79400897270402
f 26.02121774415205
f 26.23922650182859
f 26.25904462121734
f 26.18348076014157
f 26.11188143143409
f 26.10846523541700
f 25.94494424177341
f 25.98912509289108
f 25.84180803292749
f 26.04487816625454
f 26.00013417575479
f 25.92138587495713
f 26.10480136919730
f 26.08650821510015
f 26.03582484541108
f 25.87636307452731
f 25.84486215330057
f 25.63292240782242
f 25.91505244024774
f 25.82295662664393
f 26.12143605570415
f 26.28725843805014
f 26.58422311131320
f 27.12665120899790
f 27.22032442600399
f 27.31985957255936
f 25.35905286038361
f 25.75353471414524
f 25.76915639886836
f 25.92700351348346
f 26.01221353660036
f 25.98136865202627
f 25.94605995850204
f 25.78249308344780
f 25.74960020692929
f 25.70295753525162
f 25.83643075602366
f 25.84019423680956
f 25.97556703978418
f 26.04451421945427
f 25.70461256619173
f 25.90726690612060
f 25.75648956899667
f 25.17648736033233
f 25.25893190517092
f 25.06679480257268
f 25.16036643118128
f 25.24499090850200
f 26.04378670314064
f 26.55719210673124
f 26.83292280178328
f 27.10802596716584
f 27.12979264948375
f 24.85401024566391
f 25.32476661011213
f 25.42522568854986
f 26.00567162138003
f 25.92575664213701
f 25.84742436864519
f 25.91537423323337
f 25.79032792321537
f 25.63978095896827
f 25.57515978741084
f 25.73776692515701
f 25.85096065713254
f 25.95806119106453
f 25.74124220475961
f 25.87312416110934
f 25.77021934542752
f 25.44531541831603
f 25.26123708235730
f 24.87215456345373
f 24.90213132003487
f 24.66431629983094
f 25.55533440959683
f 25.88101928237331
f 26.48123242184289
f 26.88587171824901
f 27.04824146661450
f 27.05864295402937
f 24.66424287345586
f 25.01017608934358
f 25.29955363287175
f 25.62442683311943
f 25.81321727413651
f 25.96834828181924
f 25.69764726258445
f 25.93499782998607
f 25.22020185590861
f 25.34744773635588
f 25.53202723386148
f 25.73598287782793
f 25.67320480487871
f 25.88917727210373
f 25.68485527647791
f 25.32987762071704
f 25.11340990263969
f 24.86217247699694
f 24.18325338268455
f 24.30951795914445
f 24.53873844530756
f 24.58820215621042
f 25.84544014733905
f 26.13248554752756
f 26.51985313555407
f 26.62890226180614
f 26.81100139757134
f 24.62841172978465
f 24.80410189612082
f 24.85920362324018
f 25.02454168857049
f 25.60361655556817
f 25.37137173420127
f 25.37365825098405
f 25.32853483480737
f 25.25980602043065
f 25.29287391098373
f 25.53909165142406
f 25.53404720697670
f 25.55386091403406
f 25.30592327252629
f 25.30534980395295
f 25.06676540493024
f 24.67565334853944
f 24.27905045243822
f 23.85706141849951
f 23.94524517288116
f 24.09179615589249
f 24.97091086422548
f 25.71070218611625
f 25.65094636616818
f 26.37209448457893
f 26.54540588209072
f 26.64379576527561
f 24.14336137648985
f 24.33220265025964
f 24.68826547750005
f 24.75059029323256
f 24.63757537123458
f 24.94429963947314
f 24.47211333039334
f 24.61950606027300
f 24.63266127625800
f 24.71217050987013
f 25.04423656937734
f 25.30399177243298
f 25.31688586843879
f 25.22841427959997
f 24.91986384878425
f 24.64100553396694
f 24.18746261123533
f 23.86897853468628
f 23.62618670339194
f 23.60990760519777
f 23.74538378600934
f 24.39143786826901
f 25.15266323156148
f 25.55697418598560
f 26.10505481315987
f 26.38438600366432
f 26.46036342327381
f 24.33855748750189
f 24.15770614930866
f 24.43675949246339
f 24.23658105699493
f 24.36321143468988
f 24.38356590256473
f 24.22863916537050
f 24.20013607126934
f 24.03968391293928
f 24.25546930821985
f 24.64820173108641
f 24.54781509407705
f 24.64270196606669
f 24.75485469838995
f 24.67169508289075
f 24.11490511978714
f 23.85472325560211
f 23.47140433533479
f 23.46072581598489
f 23.72034172967632
f 23.89207914041414
f 24.35150121529113
f 24.84567464158136
f 25.51760576828838
f 25.82394326686896
f 25.83438746834167
f 26.27596027631924
g Middle Room Separation
f 22.27823205708981
f 22.26240220468897
f 22.31496902531419
f 22.30741671971075
f 22.70489175603858
f 23.06255623024111
f 23.48508982008514
f 22.31815532320893
f 22.16479151646683
f 22.32416112828288
f 22.62840387009905
f 22.59341408853830
f 23.13954156228077
f 23.79971224438762
f 22.34988610597469
f 22.22920134940185
f 22.22616640959252
f 22.36082696558520
f 22.39814887594570
f 23.04425902596431
f 23.57739005446940
f 22.26088355557986
f 22.01602101915354
f 22.21025737744759
f 22.24546809974412
f 22.44370589236940
f 22.84420096184635
f 23.48585992824450
f 21.95492240337268
f 21.89783707105469
f 22.18782507210510
f 22.28917942175237
f 22.56035366435236
f 22.95835647093184
f 23.46202029416661
f 22.00611449842858
f 22.19637274756037
f 22.00130703548970
f 22.28138829041389
f 22.28252405499533
f 22.91853975696968
f 23.41172013216967
f 22.04629275440620
f 21.73871843831123
f 22.00028828766631
f 22.24354356746382
f 22.44585527329412
f 22.85834129107921
f 23.40821212195608
f 21.82818809291759
f 21.85879411891468
f 21.74809959762838
f 22.07205270054141
f 22.34798320278487
f 22.78108426658338
f 23.21310456814589
f 21.95028020284188
f 21.88252569949571
f 21.94123608686996
f 22.18896912703790
f 22.37305946063286
f 22.72235785376768
f 23.22474753860264
f 22.05180457884471
f 21.97847035790457
f 22.20436553594155
f 22.14293462042806
f 22.40698938636547
f 22.84402258460955
f 23.42682693626902
f 21.94649886760525
f 22.14697811613108
f 22.07246561225449
f 22.33554938239882
f 22.54226295513133
f 22.99626883456913
f 23.27566512102982
f 21.90518341466249
f 22.21573027321188
f 22.07467173962414
f 22.34224798841633
f 22.44779681450114
f 22.83602136836024
f 23.42757608124587
f 21.91437000197359
f 22.13507474163150
f 22.07876500633394
f 22.31296824199595
f 22.63515455746100
f 22.87860462281347
f 23.53235487161848
f 22.04496829531846
f 22.12786851149576
f 22.08653633236462
f 22.45641260085647
f 22.56386915555737
f 23.00167578514806
f 23.52896657368975
f 22.12685178611702
f 22.17067817368302
f 22.01796636004062
f 22.30947356364591
f 22.44225047458459
f 22.99881093551657
f 23.40327773442832
f 21.90595980934972
f 22.01424699072354
f 22.16337667118207
f 22.33195086864720
f 22.51713106716752
f 22.82252279547073
f 23.34465119328903
f 22.11009179082182
f 21.83540228113700
f 22.02935751464552
f 22.24329181310660
f 22.51170481152845
f 22.82190360217054
f 23.52375082307841
f 21.98027094097660
f 21.86720713633264
f 22.26469339830773
f 22.16446463032210
f 22.37322347581116
f 22.84130283781731
f 23.20050827295946
f 21.96422317788547
f 21.73141278096914
f 21.92550767429933
f 22.09154214826158
f 22.43092374110062
f 22.80226028313630
f 23.42710938727739
f 22.00812359963339
f 21.73085773460811
f 22.05076589030903
f 22.19191044435726
f 22.49556215976870
f 22.81183709943387
f 23.48038210893145
f 22.13014499737109
f 22.13854274607985
f 22.06845144603011
f 22.27822508890363
f 22.58867699683640
f 22.81085891439940
f 23.54579853009506
f 22.20450396519322
f 22.08205422093296
f 22.21938740606495
f 22.39115123470939
f 22.51753641710271
f 22.74033530900671
f 23.55984331742033
f 22.38880821929060
f 22.28507116036859
f 22.36484871829612
f 22.55356240943228
f 22.83247074965864
f 23.17168347409962
f 23.84328899918349
f 22.59160873590620
f 22.51586624188113
f 22.54977248720833
f 22.87176594921631
f 22.99974103472282
f 23.30187970518140
f 23.83775840541175
f 22.78502190985398
f 22.55948608126635
f 22.71155840183699
f 22.84024832952774
f 23.25147635513096
f 23.60502721642197
f 23.83906655953709
f 22.95483824967416
f 22.91262283874922
f 22.94294571164989
f 23.02938894262814
f 23.24515643924665
f 23.63759362273786
f 24.09969825989261
f 23.18446786464445
f 22.93789011029227
f 23.01190978714763
f 23.24751307459880
f 23.42691273330785
f 23.73846955140998
f 24.07719840912555
g Hull-Underwater
f 16.64535117417206
f 19.32469809678238
f 19.30419622961494
f 19.58409951603119
f 20.01303097513464
f 20.23660153686459
f 19.93859359346163
f 19.62869619791627
f 19.48953605824926
f 19.54009804417095
f 18.88722598642833
f 18.58713756409544
f 18.29265348319772
f 17.91756586438981
f 17.81782995698811
f 17.62837695309316
f 17.56515007824954
f 17.55145779466678
f 17.48222644018630
f 19.39280856667986
f 19.22551892870980
f 19.14298923577574
f 19.07144236296290
f 19.14283536022835
f 19.02004585047678
f 19.05321871020055
f 19.08147228471916
f 19.17999551137149
f 19.14465947990287
f 19.25737002721132
f 19.21785492012558
f 15.96326124965897
f 16.01780004149327
f 20.98608897043094
f 16.00356680289626
f 19.08583752442521
f 16.14284210849238
f 19.21096252267575
f 16.02807841203968
f 16.34234889497915
f 19.19025436127405
f 16.13344181738061
f 19.89764853434649
f 19.72696461313559
f 16.23272036309192
f 16.35132106833779
f 18.23359688509598
f 16.12475493807116
f 19.09287707964356
f 16.18227183890254
f 15.89091470483167
f 19.04206471926091
f 19.08772506775194
f 19.12230054266820
f 16.03545055201982
f 15.98892667779750
f 19.22323435251194
f 19.09481899581269
f 15.59224512939347
f 15.61232342221814
f 19.11272844950255
f 15.70478861141873
f 15.57549502777965
f 15.67888876474196
f 15.84204330451908
f 15.95131525960654
f 15.95719414935010
f 16.08204285655634
f 15.98214960945112
f 19.26233477616897
f 19.21653862863737
f 19.13335676846367
f 19.12590321955376
f 19.19538467096216
f 20.96518588390301
f 16.13001766208533
f 15.58015353972377
f 15.79164881771390
f 19.15907533130664
f 15.98812987109104
f 16.67086705768389
f 19.29675787076522
f 15.76954663598803
f 15.76785139556303
f 15.76569543484662
f 15.62009205373734
f 15.69057089407048
f 15.85447128767228
f 15.64937740617592
f 15.71375181077633
f 15.72267661646158
f 15.80210766815046
f 19.14653458416141
f 19.18513946086907
f 19.18903053150386
f 15.86046874875163
f 16.20935849749889
f 16.38054231825014
f 15.96444730498911
f 16.16787240959460
f 15.67709681121371
f 15.66429942918421
f 16.25751542177040
f 19.30040993550951
f 19.08531807783214
f 15.85539594520439
f 15.86446898244424
f 15.89023263051430
f 15.93090471962342
f 16.45645586976468
f 16.97279492517077
f 16.90591416320341
f 16.55400805401251
f 16.41492295833807
f 15.88123421312311
f 15.90269922445830
f 15.84461643567798
f 16.01096493691830
f 15.76882608563433
f 15.76809464405705
f 15.71202715211222
f 15.83771129775567
f 19.09409414268073
f 16.97077234768192
f 16.89625767001898
f 16.38932876380145
f 19.07754628131371
f 17.94287314146552
f 19.17234031174041
f 15.70528018282189
f 15.74696423886873
f 19.07837226308637
f 19.20951014884346
f 16.10520866931186
f 16.04578483690182
f 16.07400558450542
f 16.10617844397317
f 15.81158865920354
f 15.65159045217866
f 15.55987537274607
f 15.70822140160723
f 15.94168218133731
f 15.81538034163879
f 15.69962107453931
f 15.75939622825931
f 19.07895406493070
f 15.78841337359813
f 15.87718422645863
f 19.17045529873473
f 16.27799428255172
f 15.96233319320819
f 15.95173723440197
f 16.10585193306811
f 15.91695091011755
f 15.96269966883259
f 15.94600986054228
f 16.17399578271935
f 19.50349747840179
f 19.14552450256805
f 19.27740824614818
f 16.06915269952501
f 19.07894065651740
f 15.94310931556649
f 16.16105695356677
f 16.01756361227941
f 19.09417675126884
f 15.90992389197631
f 16.15505831918109
f 16.40923896094790
f 18.91126900035667
f 18.91080428472084
f 17.73079848057992
f 16.48493941085644
f 16.08635877121239
f 16.54363844390095
f 18.91686796482949
f 15.87182068912225
f 15.96912301970073
f 16.11515923766183
f 19.25991046501818
f 19.49084551815178
f 19.65748550145082
f 20.47247482321379
f 16.00485887442532
f 20.74439454157086
f 20.29116883196220
f 19.81706843127627
f 15.95169702733640
f 19.66710318726288
f 19.72733654245410
f 19.35839108982388
f 18.90122928494846
f 15.90847053964852
f 15.78564567811494
f 18.43946099211566
f 18.12816489808720
f 15.81272752137888
f 15.73519582997485
f 15.90876059751239
f 17.66327503796551
f 15.90070818815392
f 19.87682079523552
f 15.80376703514349
f 19.17703573270904
f 15.79527526928312
f 15.87461047421909
f 15.93733798558832
f 16.86303226415339
f 16.03754416199673
f 18.57910641570830
f 15.83956517337141
f 15.77164833842042
f 19.08079748544744
f 15.75068637871160
f 16.08455399129031
f 19.29059105767261
f 15.65797146890875
f 16.83654025688006
f 15.67635343620198
f 15.77491666067348
f 17.54460863311366
f 19.11382128629728
f 15.91536960552169
f 16.46802139801213
f 16.18033891579158
f 16.20283397936670
f 16.09459691916365
f 16.54863819524580
f 20.80912983085206
f 19.10863945924894
f 19.20307636770503
f 16.17059739159674
f 15.99961360219804
f 18.35310381359721
f 18.44102511727980
f 18.57695252212866
f 15.95358048904436
f 18.65487885370356
f 19.16509183256678
f 16.93489698790611
f 15.80287988147902
f 16.94982769450357
f 15.94105339942997
f 15.76263091912684
f 16.65389538153858
f 16.64251008316296
f 18.06096277774846
f 15.75037199528072
f 17.98264245273839
f 19.36717876874256
f 16.85579331709149
f 16.79943568148145
f 16.67541827079505
f 15.80490806348543
f 15.72316296816601
f 15.71128521527099
f 15.72564098422209
f 15.66289460829978
f 15.70097717102916
f 19.24284904170029
f 15.70042009883906
f 15.70048664171471
f 15.53335890828673
f 16.52097660069966
f 16.63734374218621
f 15.75781057241728
f 16.64288574241448
f 15.49745919846981
f 15.74142025755699
f 15.64123368689915
f 15.74224904592173
f 15.59872568761196
f 16.67331834363421
f 16.58112665606090
f 15.85960396122341
f 15.83442159996934
f 15.74500024591016
f 15.73772518714133
f 16.02897186815736
f 16.35891992813424
f 16.00229036426258
f 17.74916963854023
f 17.90445835784066
f 17.81545914639396
f 16.53534727836352
f 16.34819956905999
f 16.33205828310706
f 16.25457465953871
f 16.12643606927905
f 16.37830027507621
f 16.10709660045247
f 16.47117901656008
f 16.37603887486229
f 16.23377988638206
f 15.86106737786728
f 16.32095053825829
f 15.98096498458480
f 16.32275194662212
f 16.40710493630993
f 16.59372082167237
f 15.87006641006462
f 15.75546262283925
f 16.60806160795558
f 15.86985985991983
f 15.88030595119590
f 17.58878908448788
f 17.71986187711512
f 17.89732775323885
f 15.85953694045040
f 17.54857115785070
f 17.41525648466888
f 18.09659576141524
f 17.61380489733325
f 17.94367941765723
f 16.27495107371432
f 16.14969513411127
f 16.40962353180008
f 16.29855858838393
f 16.30609615841230
f 16.15857771470218
f 17.51052137011132
f 17.50559059266396
f 17.67568842431337
f 16.12346736262625
f 16.51327554703501
f 16.13502667528493
f 16.28500813250411
f 16.18198050233224
f 16.22584694590217
f 16.18577212742548
f 16.23525616065321
f 17.75377361956412
f 17.63975420626668
f 17.82045965346016
f 16.20880396830621
f 16.21429520472864
f 16.19827060977298
f 16.33088376331065
f 16.45867339182789
f 16.15589070811241
f 16.11547814074932
f 15.91021676195573
f 16.08667774215240
f 15.84060109470083
f 16.06065171522170
f 15.91542631490958
f 16.01451432443412
f 16.29644117498474
f 16.41956964201468
f 16.37758468810906
f 16.01570618722367
f 16.50615923674673
f 16.10505639432290
f 19.04511054178080
f 19.03834514136710
f 16.64475769678078
f 16.55950385118636
f 16.58693100626334
f 19.81999182052908
f 19.54136242102133
f 18.22962300745941
f 17.92925291893106
f 18.16579498351862
f 19.68248332091842
f 18.43392416197657
f 16.55092721769625
f 17.94994639805146
f 16.36666831247948
f 18.06990616971284
f 15.91011428042355
f 15.98518438447197
f 15.95379550403241
f 16.15646141648324
f 16.02971175067155
f 16.12974776824964
f 16.11323192598588
f 16.01371342134987
f 16.08387380031477
f 16.10264168295024
f 16.25770009433643
f 16.14190461785163
f 16.10935898295443
f 15.98893976012364
f 17.72363152231483
f 17.78671589433773
f 16.03312326236828
f 15.95011332289783
f 18.22114327571127
f 16.68766821207587
f 18.32627942840942
f 16.05820538144351
f 15.99642940830206
f 16.08006130909573
f 16.11466603203701
f 16.04571456423303
f 16.02432714627136
f 15.86962357635858
f 15.87843972741839
f 15.79690657542030
f 16.43951210435171
f 15.83020393970762
f 15.90292654586833
f 16.00350344624042
f 15.79173273966683
f 15.76720521621469
f 15.67698719960993
f 15.92099013935191
f 16.07560369553438
f 16.27212919730598
f 18.72085294554199
f 18.41548827502348
f 18.63138618574247
f 18.75636877297938
f 18.89223730419123
f 18.88834786147387
f 18.46400969867515
f 18.62517690867034
f 16.04414101223508
f 15.95063307896826
f 16.06903401020610
f 15.99718990648469
f 15.85341081534883
f 16.03091989625009
f 16.01303090087680
f 15.89983002649259
f 15.94059629999253
f 15.95900044583696
f 15.93667999823918
f 16.32407065199534
f 16.06303227556887
f 16.00618291528659
f 16.07027869576729
f 15.97993989583744
f 16.25105140015558
f 15.94438559214306
f 19.33552356484454
f 19.05558853915428
f 19.15106853725678
f 18.87166414281257
f 19.21478992156793
f 16.03574127306310
f 15.89082501154697
f 15.95570148794173
f 15.89192199265925
f 15.83159735709871
f 15.73101316891557
f 15.78414361320840
f 15.77994938791481
f 15.80251154445323
f 15.86216039528523
f 15.77521872030071
f 15.77158313833143
f 15.75718791249189
f 15.75879055376620
f 16.33540712286768
f 15.88969930774320
f 15.90309908419061
f 16.58712792363215
f 15.92179611060797
f 15.76885735061603
f 15.91517653147301
f 15.87477857857791
f 15.90577724074352
f 15.83545912866543
f 15.86871013558779
f 15.88713054278023
f 15.90015381193894
f 19.62852091947427
f 19.45618571829401
f 19.57039337285682
f 19.46739903018929
f 19.28956822229686
f 19.47431769515724
f 15.90583340525186
f 16.01547707250524
f 15.70575003104655
f 15.69869065701797
f 15.83985102023107
f 15.68844969614856
f 15.79757685906147
f 15.82821459700732
f 16.76872103535307
f 15.84140777236799
f 15.87455409140770
f 15.94774766607978
f 15.95808232833168
f 15.76873972742781
f 16.79689649279840
f 16.02213789948011
f 15.98807036245047
f 19.65703987539604
f 19.64267386339331
f 19.42746846987407
f 19.49041668825666
f 19.49821999661284
f 16.76053037566695
f 15.73167568557223
f 15.81545791025730
f 15.83782455390250
f 15.87104844383892
f 15.87696333779783
f 15.92711254549772
f 15.92496064324577
f 15.84527612390081
f 15.77553547411147
f 15.82721530259734
f 15.87628003261011
f 15.97362309642424
f 16.06002536409666
f 15.98191482584549
f 15.91828257516022
f 15.93904269331809
f 15.98830276076321
f 16.16255994398949
f 16.85450911398497
f 16.00373524243443
f 19.73853456240790
f 19.67296576744704
f 19.67949127796938
f 19.54878002730025
f 19.48920053578865
f 16.73565431635671
f 16.60543600426444
f 16.37189694174896
f 16.54216543824517
f 15.97778692822039
f 16.40328874468113
f 16.15257752772732
f 16.47651167402189
f 16.25732536750974
f 20.22426149175176
f 19.87702530564765
f 19.94913278290642
f 19.99429146833612
f 19.55834989318756
f 20.04880958935151
f 20.27497711061558
f 16.91338103889643
f 16.83179214466413
f 20.45352755130716
f 16.45192034264291
f 16.72539888189532
f 16.34521555826574
f 20.48399641027950
f 20.59226800874771
f 16.60697283657291
f 16.38445402558019
f 17.05393140369241
f 16.84969642037305
f 16.79421107094608
f 16.61181200869823
f 16.39498542376953
f 16.75200129144947
f 16.92529296260194
f 16.31154750011607
f 16.35049559374936
f 16.53101909291520
f 16.57068076688211
f 20.45152593344039
f 20.03340105385873
f 19.97945905661543
f 20.80221399269614
f 20.65100410329813
f 16.36580889014035
f 16.38242913783694
f 16.51754578379505
f 16.64357898956458
f 16.24537246567147
f 20.79556959700503
f 20.49974838329728
f 20.47105955151009
f 19.96475147128423
f 19.85229597143200
f 17.57852727977562
f 17.62153365786711
f 17.70248610516362
f 16.79033795190073
f 16.76807581581664
f 16.42592476762743
f 16.10121680451640
f 16.32254388870800
f 16.34364290057527
f 17.58725324565719
f 16.27160991462915
f 16.01086536544787
f 15.86175177487032
f 17.67100599154212
f 16.17176407476248
f 16.09246872675394
f 16.71445740385088
f 16.71717737857660
f 17.03603481051048
f 16.40477070692915
f 16.48283887621325
f 16.01681702837983
f 16.69993882168462
f 16.78650230225543
f 19.61530793526513
f 16.19724198589168
f 16.59637704904271
f 16.52636296136935
f 16.40800102139509
f 16.46737641289943
f 16.24692203491145
f 16.09400164167797
f 19.86880495551839
f 19.76521576658743
f 19.53842215519912
f 20.07718916607464
f 19.78539247892419
f 19.63672627791285
f 15.91243590980867
f 15.91598667582426
f 15.83856638378346
f 15.86706969661628
f 15.81194726978485
f 19.99485794492852
f 19.89367447462141
f 19.93202670730594
f 19.38928922362100
f 19.39804381877880
f 19.47543695547931
f 19.73147255123210
f 19.56620457289788
f 15.71019982034647
f 15.71107474343843
f 15.87146951317036
f 15.87639355080201
f 15.76010273137491
f 15.71081756471249
f 15.70455253093062
f 15.95281647315271
f 15.94532041183438
f 15.91375694582624
f 16.60465285298718
f 20.90798274759217
f 15.95380278598678
f 16.00563937207340
f 16.08048963282321
f 15.99306626108567
f 19.11019013764859
f 19.25626855868024
f 19.26078072730268
f 19.51949643563276
f 19.26587932998336
f 15.71475754470221
f 15.70175747769983
f 15.81012677381090
f 15.92121541370488
f 15.68308939831624
f 15.70488411685815
f 15.70804643694149
f 15.78044124304923
f 15.85618431023241
f 15.78848069610533
f 15.80669432302555
f 15.79961058405293
f 15.73428420747127
f 15.68385180670276
f 15.62088030518900
f 15.93039964279976
f 15.89095996498989
f 15.78811329623954
f 15.61166508116933
f 16.03314221797996
f 19.08647691162759
f 15.83471567519716
f 15.98180125182411
f 15.77091771624594
f 19.10876717078278
f 19.16266424771890
f 19.12737615250057
f 19.40983909039520
f 19.24384817065322
f 19.17877506316384
f 16.34426208868584
f 16.38043776588181
f 15.56948925650165
f 15.67281393776899
f 15.60090192144845
f 15.57080341636844
f 15.64851477015613
f 16.30677112856334
f 16.29671605885631
f 16.19758235991728
f 16.19426667448731
f 19.03007153562448
f 19.15157089343563
f 19.14565049063720
f 19.29631115917633
f 19.21696278861815
f 19.11343245637728
f 16.30401316711129
f 16.00286892977123
f 16.04923209840625
f 18.35334096770915
f 15.91342837108621
f 15.53098903030233
f 15.62626148847614
f 15.83955164951247
f 15.72584068591842
f 15.80634382040553
f 15.61034164835481
f 15.51248537955397
f 15.57449297667432
f 15.89945788246634
f 15.72252283181460
f 15.57786465005903
f 15.69507294477688
f 16.58721694420549
f 15.68919466552219
f 15.75049684179249
f 16.50236115543096
f 16.18924026493305
f 15.82579611925864
f 15.77124116629054
f 15.87755572070843
f 16.09016095539858
f 16.09208879907172
f 18.95281599208919
f 18.99081386633037
f 19.01516952267722
f 19.28990439140957
f 19.15289820201107
f 19.04532388439709
f 15.50644115568894
f 15.56400033913420
f 15.73336145842752
f 15.72251434416139
f 15.56432550127224
f 15.53693613995166
f 15.65362553073639
f 15.54983844579098
f 15.65986092652124
f 15.65494860055485
f 15.76054783870740
f 15.62013418588005
f 15.89613916176516
f 15.71111563923163
f 18.97124382719633
f 18.93696626146926
f 19.05834755354706
f 19.17777848723410
f 19.17568169403652
f 19.05563005639890
f 15.53162958641912
f 15.54628024560714
f 15.59734752140943
f 15.66234252875615
f 15.74858835780148
f 15.54203464082929
f 15.50430858449222
f 15.63290781210712
f 15.81818299060279
f 15.81277444423480
f 15.69059988183693
f 15.55643982662815
f 15.55246038708312
f 15.63691527532596
f 15.64734523126954
f 15.69352938096847
f 15.59060814977300
f 15.59590915349860
f 15.56903604444002
f 15.61719383972343
f 15.69262419535744
f 15.86286450438224
f 15.77076454428329
f 15.76822173508417
f 15.90786304501242
f 15.88233296834216
f 18.93749341137267
f 18.94387668919852
f 18.92315914297349
f 19.22037562636201
f 19.07675476621548
f 19.04664586341017
f 15.57817863153060
f 15.59347208084542
f 15.55709128640750
f 15.57684480019981
f 15.58507805451387
f 15.63485139001917
f 18.84610615915415
f 18.89108662429668
f 18.95983686522935
f 19.17801897965966
f 19.07120591791600
f 18.95675329093082
f 15.51852894828764
f 15.58623906493374
f 15.66885029372475
f 15.80566785547032
f 15.48472331775297
f 15.60935277613532
f 15.60846578292776
f 15.64942028664099
f 15.51393628641865
f 15.64776281152976
f 15.68115356824734
f 15.66918924642265
f 15.96920193600305
f 15.81798748419728
f 18.84538342602153
f 18.91473520199023
f 18.98858585848349
f 19.14032028570163
f 19.04204132287750
f 18.89115777257051
f 15.52622010821354
f 15.69968953593315
f 15.80444121591764
f 15.69674523876214
f 15.75524237457861
f 15.59396569176487
f 15.63317631752218
f 15.64593538177544
f 15.73198130887811
f 15.69629386890379
f 15.61384362755551
f 15.77491810554356
f 15.73547240390134
f 15.77889091423376
f 15.88856396994998
f 15.89086714837969
f 18.79605907467064
f 18.86189688083516
f 18.98433567991036
f 19.19064140958460
f 19.09655611309098
f 18.98085505134325
f 15.62612213836216
f 15.71721755575861
f 15.61778320442829
f 15.69472462097598
f 15.83610615229231
f 15.59895952662438
f 15.59863077330322
f 15.65657257242247
f 15.85007801866545
f 15.88418076568238
